Date,Packet Loss,Min,Avg,Max,Standard_Deviation
4/18/2017,0%,179.551,179.721,179.813,0.525
4/18/2017,0%,179.652,180.085,184.001,1.085
4/18/2017,0%,179.671,190.292,230.073,11.685
4/18/2017,0%,179.854,210.325,328.215,38.638
4/18/2017,0%,179.848,182.072,186.432,1.747
4/18/2017,0%,179.7,191.164,243.131,14.777
4/18/2017,0%,184.859,283.559,335.912,52.244
4/18/2017,0%,179.941,253.53,338.893,57.078
4/18/2017,0%,179.665,223.761,323.115,52.244
4/18/2017,0%,179.558,179.936,182.969,0.729
4/18/2017,0%,179.691,180.346,181.643,0.658
4/18/2017,0%,179.805,181.27,191.761,2.711
4/18/2017,0%,179.566,180.287,181.997,0.922
4/18/2017,0%,179.526,180.055,182.888,0.799
4/18/2017,0%,179.567,179.905,180.473,0.534
4/18/2017,0%,179.678,180.329,181.404,0.736
4/18/2017,0%,179.622,183.852,191.365,4.146
4/19/2017,0%,179.619,180.311,181.502,0.82
4/19/2017,0%,179.583,180.354,182.186,0.964
4/19/2017,0%,179.636,180.968,197.104,3.771
4/19/2017,0%,179.701,180.813,184.922,1.475
4/19/2017,0%,179.757,180.076,181.129,0.657
4/19/2017,0%,179.755,248.94,353.345,71.625
4/19/2017,0%,179.722,180.449,183.664,1.071
4/19/2017,0%,179.749,193.381,239.571,20.025
4/19/2017,0%,179.777,180.587,186.384,1.658
4/19/2017,0%,179.803,186.037,289.027,23.642
4/19/2017,0%,179.74,184.827,260.925,17.549
4/19/2017,0%,179.726,181.058,187.183,1.848
4/19/2017,0%,179.673,180.134,182.922,0.842
4/19/2017,0%,179.624,184.398,255.79,16.419
4/19/2017,0%,179.744,185.766,239.754,12.879
4/19/2017,0%,179.703,185.178,281.996,22.213
4/19/2017,0%,179.647,183.708,218.816,11.273
4/13/2017,0%,179.658,188.773,207.603,11.87
4/13/2017,0%,179.601,181.756,186.615,2.567
4/13/2017,0%,179.581,179.88,180.369,0.212
4/13/2017,0%,179.542,180.005,182.256,0.795
4/13/2017,0%,179.666,181.704,198.039,4.055
4/13/2017,0%,179.695,181.557,193.538,3.729
4/13/2017,0%,179.622,184.196,210.902,7.253
4/13/2017,0%,179.63,181.627,197.799,4.062
4/13/2017,0%,179.559,180.091,181.52,0.62
4/13/2017,0%,179.628,284.204,362.091,69.519
4/13/2017,0%,179.491,180.442,190.431,2.351
4/13/2017,0%,179.542,179.831,180.724,0.403
4/13/2017,0%,179.677,252.859,422.55,73.304
4/13/2017,0%,179.665,196.648,277.574,22.678
4/13/2017,0%,179.756,217.71,320.541,39.327
4/13/2017,0%,179.738,292.741,448.512,86.032
4/14/2017,0%,179.617,226.613,358.117,66.13
4/14/2017,0%,179.611,258.956,360.786,60.585
4/14/2017,0%,179.775,207.465,274.688,30.915
4/14/2017,0%,179.556,179.789,180.508,0.315
4/14/2017,0%,179.606,179.833,180.57,0.433
4/14/2017,0%,179.793,180.509,182.772,0.947
4/14/2017,0%,179.586,180.716,187.215,2.008
4/14/2017,0%,179.521,179.829,180.461,0.578
4/14/2017,0%,179.62,179.9,180.87,0.625
4/14/2017,0%,179.6,180.813,191.773,2.748
4/14/2017,0%,180.054,184.886,203.937,5.851
4/14/2017,0%,179.545,179.895,180.892,0.607
4/14/2017,0%,179.523,180.745,187.093,1.988
4/14/2017,0%,179.648,184.937,199.114,6.259
4/14/2017,0%,179.609,181.825,187.338,2.57
4/14/2017,0%,179.583,181.034,192.014,2.857
4/14/2017,0%,179.456,179.658,179.987,0.326
4/14/2017,0%,179.569,179.962,181.694,0.478
4/14/2017,0%,179.491,180.648,195.629,3.462
4/14/2017,0%,179.539,180.226,189.2,2.109
4/14/2017,0%,179.57,180.362,191.17,2.532
4/14/2017,0%,179.637,180.448,190.975,2.469
4/14/2017,0%,179.683,180.816,186.695,1.667
4/14/2017,0%,179.587,179.832,180.792,0.472
4/15/2017,0%,179.604,215.832,242.888,26.644
4/15/2017,0%,179.644,180.491,188.214,1.943
4/15/2017,0%,179.636,179.889,180.047,0.566
4/15/2017,0%,179.619,180.452,191.867,2.658
4/15/2017,0%,179.594,190.678,314.283,33.038
4/15/2017,0%,179.638,270.554,423.973,88.856
4/15/2017,0%,179.572,179.804,180.096,0.381
4/15/2017,0%,179.572,179.769,180.124,0.598
4/15/2017,0%,179.962,225.259,328.139,38.136
4/15/2017,0%,180,207.965,282.454,26.589
4/15/2017,0%,179.709,182.612,191.449,3.299
4/15/2017,0%,179.674,186.272,199.956,5.715
4/15/2017,0%,179.864,272.794,333.104,67.273
4/15/2017,0%,179.61,205.962,273.709,29.441
4/15/2017,0%,181.257,260.906,315.362,52.26
4/15/2017,0%,179.568,179.759,180.045,0.321
4/15/2017,0%,179.6,179.93,181.173,0.545
4/15/2017,0%,179.82,182.931,202.524,6.038
4/15/2017,0%,179.548,186.215,192.444,4.432
4/15/2017,0%,179.602,179.916,180.957,0.612
4/15/2017,0%,179.649,180.15,182.915,0.846
4/15/2017,0%,179.687,211.064,230.523,20.196
4/15/2017,0%,179.61,179.998,181.447,0.539
4/16/2017,0%,179.522,205.415,264.03,35.02
4/16/2017,0%,179.656,180.509,182.693,1.094
4/16/2017,0%,179.616,180.492,182.571,1.015
4/16/2017,0%,179.727,180.775,184.116,1.329
4/16/2017,0%,179.657,180.261,182.983,0.874
4/16/2017,5%,179.883,217.334,330.749,52.391
4/16/2017,0%,179.776,180.074,180.522,0.578
4/16/2017,0%,179.751,182.335,225.321,9.885
4/16/2017,0%,179.656,185.179,271.808,19.898
4/16/2017,0%,179.674,185.212,282.259,22.271
4/16/2017,0%,179.74,188.505,275.792,24.212
4/16/2017,0%,179.62,181.702,186.374,2.141
4/16/2017,0%,179.645,180.282,185.273,1.294
4/16/2017,0%,179.712,181.139,186.015,1.807
4/16/2017,0%,179.667,181.211,186.191,1.724
4/16/2017,0%,179.846,181.15,196.872,3.68
4/16/2017,0%,179.592,179.968,180.718,0.545
4/10/2017,0%,179.667,183.334,208.767,8.58
4/10/2017,0%,179.527,181.655,191.537,2.943
4/10/2017,0%,179.646,180.578,189.429,2.226
4/10/2017,0%,179.664,180.244,181.671,0.759
4/10/2017,0%,179.646,180.651,186.084,1.611
4/10/2017,0%,179.532,181.205,193.324,3.393
4/10/2017,0%,179.567,183.163,202.793,6.956
4/10/2017,0%,179.583,182.309,196.245,3.831
4/10/2017,0%,179.532,180.427,184.256,1.224
4/10/2017,0%,179.604,255.373,339.5,66.669
4/10/2017,0%,179.535,179.739,180.217,0.511
4/10/2017,0%,179.551,179.776,180.569,0.493
4/10/2017,0%,186.698,290.927,430.455,71.598
4/10/2017,0%,179.806,223.592,388.942,61.151
4/10/2017,0%,179.885,270.96,441.711,69.213
4/10/2017,0%,179.894,225.78,360.631,56.032
4/11/2017,0%,183.204,259.304,333.511,53.24
4/11/2017,0%,179.524,216.862,316.472,41.953
4/11/2017,0%,183.404,216.972,310.83,35.06
4/11/2017,0%,179.523,179.791,180.128,0.535
4/11/2017,0%,179.513,179.777,180.109,0.543
4/11/2017,0%,179.622,180.389,182.922,1.154
4/11/2017,0%,179.616,180.503,186.044,1.763
4/11/2017,0%,179.542,180.228,183.898,1.083
4/11/2017,0%,179.534,180.123,181.872,0.626
4/11/2017,0%,179.764,184.159,201.3,5.092
4/11/2017,0%,179.613,190.988,217.549,12.15
4/11/2017,0%,179.574,180.074,182.1,0.834
4/11/2017,0%,179.673,182.508,196.933,4.637
4/11/2017,0%,179.848,185.219,199.333,5.932
4/11/2017,0%,179.636,180.901,184.736,1.559
4/11/2017,0%,179.577,180.507,186.688,1.973
4/11/2017,0%,179.473,179.775,180.146,0.608
4/11/2017,0%,179.536,180.155,184.838,1.263
4/11/2017,0%,179.554,180.108,186.648,1.591
